commit,dataset,regime,query_type,repetition,query_index,moves,cumulative_moves
5ede674,brcities5507,disperso,knn,2,113,4,336
5ede674,brcities5507,disperso,knn,2,114,8,344
5ede674,brcities5507,disperso,knn,2,115,3,347
5ede674,brcities5507,disperso,knn,2,116,3,350
5ede674,brcities5507,disperso,knn,2,117,0,350
5ede674,brcities5507,disperso,knn,2,118,0,350
5ede674,brcities5507,disperso,knn,2,119,8,358
5ede674,brcities5507,disperso,knn,2,120,7,365
5ede674,brcities5507,disperso,knn,2,121,8,373
5ede674,brcities5507,disperso,knn,2,122,1,374
5ede674,brcities5507,disperso,knn,2,123,1,375
5ede674,brcities5507,disperso,knn,2,124,8,383
5ede674,brcities5507,disperso,knn,2,125,8,391
5ede674,brcities5507,disperso,knn,2,126,8,399
5ede674,brcities5507,disperso,knn,2,127,8,407
5ede674,brcities5507,disperso,knn,2,128,8,415
5ede674,brcities5507,disperso,knn,2,129,0,415
5ede674,brcities5507,disperso,knn,2,130,0,415
5ede674,brcities5507,disperso,knn,2,131,0,415
5ede674,brcities5507,disperso,knn,2,132,3,418
5ede674,brcities5507,disperso,knn,2,133,0,418
5ede674,brcities5507,disperso,knn,2,134,2,420
5ede674,brcities5507,disperso,knn,2,135,6,426
5ede674,brcities5507,disperso,knn,2,136,1,427
5ede674,brcities5507,disperso,knn,2,137,2,429
5ede674,brcities5507,disperso,knn,2,138,0,429
5ede674,brcities5507,disperso,knn,2,139,0,429
5ede674,brcities5507,disperso,knn,2,140,3,432
5ede674,brcities5507,disperso,knn,2,141,0,432
5ede674,brcities5507,disperso,knn,2,142,0,432
5ede674,brcities5507,disperso,knn,2,143,0,432
5ede674,brcities5507,disperso,knn,2,144,2,434
5ede674,brcities5507,disperso,knn,2,145,8,442
5ede674,brcities5507,disperso,knn,2,146,6,448
5ede674,brcities5507,disperso,knn,2,147,0,448
5ede674,brcities5507,disperso,knn,2,148,2,450
5ede674,brcities5507,disperso,knn,2,149,8,458
5ede674,brcities5507,disperso,knn,2,150,8,466
5ede674,brcities5507,disperso,knn,2,151,8,474
5ede674,brcities5507,disperso,knn,2,152,8,482
5ede674,brcities5507,disperso,knn,2,153,6,488
5ede674,brcities5507,disperso,knn,2,154,0,488
5ede674,brcities5507,disperso,knn,2,155,8,496
5ede674,brcities5507,disperso,knn,2,156,2,498
5ede674,brcities5507,disperso,knn,2,157,0,498
5ede674,brcities5507,disperso,knn,2,158,0,498
5ede674,brcities5507,disperso,knn,2,159,8,506
5ede674,brcities5507,disperso,knn,2,160,4,510
5ede674,brcities5507,disperso,knn,2,161,0,510
5ede674,brcities5507,disperso,knn,2,162,1,511
5ede674,brcities5507,disperso,knn,2,163,0,511
5ede674,brcities5507,disperso,knn,2,164,0,511
5ede674,brcities5507,disperso,knn,2,165,8,519
5ede674,brcities5507,disperso,knn,2,166,8,527
5ede674,brcities5507,disperso,knn,2,167,3,530
5ede674,brcities5507,disperso,knn,2,168,0,530
5ede674,brcities5507,disperso,knn,2,169,1,531
5ede674,brcities5507,disperso,knn,2,170,0,531
5ede674,brcities5507,disperso,knn,2,171,0,531
5ede674,brcities5507,disperso,knn,2,172,3,534
5ede674,brcities5507,disperso,knn,2,173,0,534
5ede674,brcities5507,disperso,knn,2,174,0,534
5ede674,brcities5507,disperso,knn,2,175,0,534
5ede674,brcities5507,disperso,knn,2,176,0,534
5ede674,brcities5507,disperso,knn,2,177,0,534
5ede674,brcities5507,disperso,knn,2,178,0,534
5ede674,brcities5507,disperso,knn,2,179,0,534
5ede674,brcities5507,disperso,knn,2,180,0,534
5ede674,brcities5507,disperso,knn,2,181,0,534
5ede674,brcities5507,disperso,knn,2,182,0,534
5ede674,brcities5507,disperso,knn,2,183,0,534
5ede674,brcities5507,disperso,knn,2,184,0,534
5ede674,brcities5507,disperso,knn,2,185,0,534
5ede674,brcities5507,disperso,knn,2,186,3,537
5ede674,brcities5507,disperso,knn,2,187,8,545
5ede674,brcities5507,disperso,knn,2,188,2,547
5ede674,brcities5507,disperso,knn,2,189,2,549
5ede674,brcities5507,disperso,knn,2,190,0,549
5ede674,brcities5507,disperso,knn,2,191,8,557
5ede674,brcities5507,disperso,knn,2,192,0,557
5ede674,brcities5507,disperso,knn,2,193,0,557
5ede674,brcities5507,disperso,knn,2,194,0,557
5ede674,brcities5507,disperso,knn,2,195,0,557
5ede674,brcities5507,disperso,knn,2,196,0,557
5ede674,brcities5507,disperso,knn,2,197,0,557
5ede674,brcities5507,disperso,knn,2,198,0,557
5ede674,brcities5507,disperso,knn,2,199,0,557
5ede674,brcities5507,disperso,range,2,0,8,8
5ede674,brcities5507,disperso,range,2,1,8,16
5ede674,brcities5507,disperso,range,2,2,8,24
5ede674,brcities5507,disperso,range,2,3,8,32
5ede674,brcities5507,disperso,range,2,4,8,40
5ede674,brcities5507,disperso,range,2,5,8,48
5ede674,brcities5507,disperso,range,2,6,8,56
5ede674,brcities5507,disperso,range,2,7,8,64
5ede674,brcities5507,disperso,range,2,8,3,67
5ede674,brcities5507,disperso,range,2,9,2,69
5ede674,brcities5507,disperso,range,2,10,3,72
5ede674,brcities5507,disperso,range,2,11,3,75
5ede674,brcities5507,disperso,range,2,12,0,75
5ede674,brcities5507,disperso,range,2,13,0,75
5ede674,brcities5507,disperso,range,2,14,0,75
5ede674,brcities5507,disperso,range,2,15,0,75
5ede674,brcities5507,disperso,range,2,16,0,75
5ede674,brcities5507,disperso,range,2,17,8,83
5ede674,brcities5507,disperso,range,2,18,8,91
5ede674,brcities5507,disperso,range,2,19,8,99
5ede674,brcities5507,disperso,range,2,20,8,107
5ede674,brcities5507,disperso,range,2,21,8,115
5ede674,brcities5507,disperso,range,2,22,8,123
5ede674,brcities5507,disperso,range,2,23,8,131
5ede674,brcities5507,disperso,range,2,24,8,139
5ede674,brcities5507,disperso,range,2,25,0,139
5ede674,brcities5507,disperso,range,2,26,1,140
5ede674,brcities5507,disperso,range,2,27,0,140
5ede674,brcities5507,disperso,range,2,28,1,141
5ede674,brcities5507,disperso,range,2,29,0,141
5ede674,brcities5507,disperso,range,2,30,0,141
5ede674,brcities5507,disperso,range,2,31,0,141
5ede674,brcities5507,disperso,range,2,32,6,147
5ede674,brcities5507,disperso,range,2,33,0,147
5ede674,brcities5507,disperso,range,2,34,5,152
5ede674,brcities5507,disperso,range,2,35,6,158
5ede674,brcities5507,disperso,range,2,36,8,166
5ede674,brcities5507,disperso,range,2,37,8,174
5ede674,brcities5507,disperso,range,2,38,8,182
5ede674,brcities5507,disperso,range,2,39,8,190
5ede674,brcities5507,disperso,range,2,40,6,196
5ede674,brcities5507,disperso,range,2,41,0,196
5ede674,brcities5507,disperso,range,2,42,8,204
5ede674,brcities5507,disperso,range,2,43,8,212
5ede674,brcities5507,disperso,range,2,44,1,213
5ede674,brcities5507,disperso,range,2,45,8,221
5ede674,brcities5507,disperso,range,2,46,0,221
5ede674,brcities5507,disperso,range,2,47,0,221
5ede674,brcities5507,disperso,range,2,48,8,229
5ede674,brcities5507,disperso,range,2,49,4,233
5ede674,brcities5507,disperso,range,2,50,0,233
5ede674,brcities5507,disperso,range,2,51,0,233
5ede674,brcities5507,disperso,range,2,52,0,233
5ede674,brcities5507,disperso,range,2,53,0,233
5ede674,brcities5507,disperso,range,2,54,0,233
5ede674,brcities5507,disperso,range,2,55,0,233
5ede674,brcities5507,disperso,range,2,56,0,233
5ede674,brcities5507,disperso,range,2,57,0,233
5ede674,brcities5507,disperso,range,2,58,0,233
5ede674,brcities5507,disperso,range,2,59,0,233
5ede674,brcities5507,disperso,range,2,60,0,233
5ede674,brcities5507,disperso,range,2,61,0,233
5ede674,brcities5507,disperso,range,2,62,0,233
5ede674,brcities5507,disperso,range,2,63,0,233
5ede674,brcities5507,disperso,range,2,64,0,233
5ede674,brcities5507,disperso,range,2,65,0,233
5ede674,brcities5507,disperso,range,2,66,1,234
5ede674,brcities5507,disperso,range,2,67,0,234
5ede674,brcities5507,disperso,range,2,68,0,234
5ede674,brcities5507,disperso,range,2,69,0,234
5ede674,brcities5507,disperso,range,2,70,0,234
5ede674,brcities5507,disperso,range,2,71,2,236
5ede674,brcities5507,disperso,range,2,72,0,236
5ede674,brcities5507,disperso,range,2,73,0,236
5ede674,brcities5507,disperso,range,2,74,0,236
5ede674,brcities5507,disperso,range,2,75,0,236
5ede674,brcities5507,disperso,range,2,76,0,236
5ede674,brcities5507,disperso,range,2,77,0,236
5ede674,brcities5507,disperso,range,2,78,0,236
5ede674,brcities5507,disperso,range,2,79,0,236
5ede674,brcities5507,disperso,range,2,80,0,236
5ede674,brcities5507,disperso,range,2,81,0,236
5ede674,brcities5507,disperso,range,2,82,0,236
5ede674,brcities5507,disperso,range,2,83,0,236
5ede674,brcities5507,disperso,range,2,84,1,237
5ede674,brcities5507,disperso,range,2,85,0,237
5ede674,brcities5507,disperso,range,2,86,0,237
5ede674,brcities5507,disperso,range,2,87,8,245
5ede674,brcities5507,disperso,range,2,88,0,245
5ede674,brcities5507,disperso,range,2,89,0,245
5ede674,brcities5507,disperso,range,2,90,1,246
5ede674,brcities5507,disperso,range,2,91,0,246
5ede674,brcities5507,disperso,range,2,92,0,246
5ede674,brcities5507,disperso,range,2,93,1,247
5ede674,brcities5507,disperso,range,2,94,0,247
5ede674,brcities5507,disperso,range,2,95,0,247
5ede674,brcities5507,disperso,range,2,96,0,247
5ede674,brcities5507,disperso,range,2,97,0,247
5ede674,brcities5507,disperso,range,2,98,0,247
5ede674,brcities5507,disperso,range,2,99,0,247
5ede674,brcities5507,disperso,range,2,100,7,254
5ede674,brcities5507,disperso,range,2,101,0,254
5ede674,brcities5507,disperso,range,2,102,0,254
5ede674,brcities5507,disperso,range,2,103,0,254
5ede674,brcities5507,disperso,range,2,104,0,254
5ede674,brcities5507,disperso,range,2,105,0,254
5ede674,brcities5507,disperso,range,2,106,0,254
5ede674,brcities5507,disperso,range,2,107,0,254
5ede674,brcities5507,disperso,range,2,108,8,262
5ede674,brcities5507,disperso,range,2,109,1,263
5ede674,brcities5507,disperso,range,2,110,0,263
5ede674,brcities5507,disperso,range,2,111,3,266
5ede674,brcities5507,disperso,range,2,112,0,266
5ede674,brcities5507,disperso,range,2,113,1,267
5ede674,brcities5507,disperso,range,2,114,0,267
5ede674,brcities5507,disperso,range,2,115,0,267
5ede674,brcities5507,disperso,range,2,116,0,267
5ede674,brcities5507,disperso,range,2,117,0,267
5ede674,brcities5507,disperso,range,2,118,0,267
5ede674,brcities5507,disperso,range,2,119,5,272
5ede674,brcities5507,disperso,range,2,120,0,272
5ede674,brcities5507,disperso,range,2,121,3,275
5ede674,brcities5507,disperso,range,2,122,0,275
5ede674,brcities5507,disperso,range,2,123,1,276
5ede674,brcities5507,disperso,range,2,124,1,277
5ede674,brcities5507,disperso,range,2,125,8,285
5ede674,brcities5507,disperso,range,2,126,8,293
5ede674,brcities5507,disperso,range,2,127,8,301
5ede674,brcities5507,disperso,range,2,128,0,301
5ede674,brcities5507,disperso,range,2,129,0,301
5ede674,brcities5507,disperso,range,2,130,2,303
5ede674,brcities5507,disperso,range,2,131,1,304
5ede674,brcities5507,disperso,range,2,132,8,312
5ede674,brcities5507,disperso,range,2,133,0,312
5ede674,brcities5507,disperso,range,2,134,2,314
5ede674,brcities5507,disperso,range,2,135,6,320
5ede674,brcities5507,disperso,range,2,136,1,321
5ede674,brcities5507,disperso,range,2,137,0,321
5ede674,brcities5507,disperso,range,2,138,0,321
5ede674,brcities5507,disperso,range,2,139,2,323
5ede674,brcities5507,disperso,range,2,140,0,323
5ede674,brcities5507,disperso,range,2,141,0,323
5ede674,brcities5507,disperso,range,2,142,0,323
5ede674,brcities5507,disperso,range,2,143,0,323
5ede674,brcities5507,disperso,range,2,144,2,325
5ede674,brcities5507,disperso,range,2,145,8,333
5ede674,brcities5507,disperso,range,2,146,0,333
5ede674,brcities5507,disperso,range,2,147,0,333
5ede674,brcities5507,disperso,range,2,148,0,333
5ede674,brcities5507,disperso,range,2,149,8,341
5ede674,brcities5507,disperso,range,2,150,8,349
5ede674,brcities5507,disperso,range,2,151,8,357
5ede674,brcities5507,disperso,range,2,152,8,365
5ede674,brcities5507,disperso,range,2,153,0,365
5ede674,brcities5507,disperso,range,2,154,0,365
5ede674,brcities5507,disperso,range,2,155,8,373
5ede674,brcities5507,disperso,range,2,156,8,381
5ede674,brcities5507,disperso,range,2,157,4,385
5ede674,brcities5507,disperso,range,2,158,6,391
5ede674,brcities5507,disperso,range,2,159,8,399
5ede674,brcities5507,disperso,range,2,160,4,403
5ede674,brcities5507,disperso,range,2,161,0,403
5ede674,brcities5507,disperso,range,2,162,1,404
5ede674,brcities5507,disperso,range,2,163,8,412
5ede674,brcities5507,disperso,range,2,164,0,412
5ede674,brcities5507,disperso,range,2,165,8,420
5ede674,brcities5507,disperso,range,2,166,0,420
5ede674,brcities5507,disperso,range,2,167,3,423
5ede674,brcities5507,disperso,range,2,168,0,423
5ede674,brcities5507,disperso,range,2,169,2,425
5ede674,brcities5507,disperso,range,2,170,0,425
5ede674,brcities5507,disperso,range,2,171,1,426
5ede674,brcities5507,disperso,range,2,172,1,427
5ede674,brcities5507,disperso,range,2,173,0,427
5ede674,brcities5507,disperso,range,2,174,1,428
5ede674,brcities5507,disperso,range,2,175,1,429
5ede674,brcities5507,disperso,range,2,176,0,429
5ede674,brcities5507,disperso,range,2,177,0,429
5ede674,brcities5507,disperso,range,2,178,0,429
5ede674,brcities5507,disperso,range,2,179,0,429
5ede674,brcities5507,disperso,range,2,180,0,429
5ede674,brcities5507,disperso,range,2,181,0,429
5ede674,brcities5507,disperso,range,2,182,0,429
5ede674,brcities5507,disperso,range,2,183,0,429
5ede674,brcities5507,disperso,range,2,184,0,429
5ede674,brcities5507,disperso,range,2,185,0,429
5ede674,brcities5507,disperso,range,2,186,0,429
5ede674,brcities5507,disperso,range,2,187,8,437
5ede674,brcities5507,disperso,range,2,188,1,438
5ede674,brcities5507,disperso,range,2,189,0,438
5ede674,brcities5507,disperso,range,2,190,0,438
5ede674,brcities5507,disperso,range,2,191,8,446
5ede674,brcities5507,disperso,range,2,192,0,446
5ede674,brcities5507,disperso,range,2,193,0,446
5ede674,brcities5507,disperso,range,2,194,0,446
5ede674,brcities5507,disperso,range,2,195,0,446
5ede674,brcities5507,disperso,range,2,196,0,446
5ede674,brcities5507,disperso,range,2,197,0,446
5ede674,brcities5507,disperso,range,2,198,0,446
5ede674,brcities5507,disperso,range,2,199,0,446
5ede674,brcities5507,concentrado,knn,3,0,8,8
5ede674,brcities5507,concentrado,knn,3,1,8,16
5ede674,brcities5507,concentrado,knn,3,2,8,24
5ede674,brcities5507,concentrado,knn,3,3,8,32
5ede674,brcities5507,concentrado,knn,3,4,8,40
5ede674,brcities5507,concentrado,knn,3,5,8,48
5ede674,brcities5507,concentrado,knn,3,6,8,56
5ede674,brcities5507,concentrado,knn,3,7,8,64
5ede674,brcities5507,concentrado,knn,3,8,3,67
5ede674,brcities5507,concentrado,knn,3,9,2,69
5ede674,brcities5507,concentrado,knn,3,10,6,75
5ede674,brcities5507,concentrado,knn,3,11,8,83
5ede674,brcities5507,concentrado,knn,3,12,7,90
5ede674,brcities5507,concentrado,knn,3,13,0,90
5ede674,brcities5507,concentrado,knn,3,14,7,97
5ede674,brcities5507,concentrado,knn,3,15,7,104
5ede674,brcities5507,concentrado,knn,3,16,0,104
5ede674,brcities5507,concentrado,knn,3,17,8,112
5ede674,brcities5507,concentrado,knn,3,18,8,120
5ede674,brcities5507,concentrado,knn,3,19,8,128
5ede674,brcities5507,concentrado,knn,3,20,8,136
5ede674,brcities5507,concentrado,knn,3,21,8,144
5ede674,brcities5507,concentrado,knn,3,22,8,152
5ede674,brcities5507,concentrado,knn,3,23,8,160
5ede674,brcities5507,concentrado,knn,3,24,8,168
5ede674,brcities5507,concentrado,knn,3,25,8,176
5ede674,brcities5507,concentrado,knn,3,26,2,178
5ede674,brcities5507,concentrado,knn,3,27,8,186
5ede674,brcities5507,concentrado,knn,3,28,8,194
5ede674,brcities5507,concentrado,knn,3,29,8,202
5ede674,brcities5507,concentrado,knn,3,30,8,210
5ede674,brcities5507,concentrado,knn,3,31,8,218
5ede674,brcities5507,concentrado,knn,3,32,8,226
5ede674,brcities5507,concentrado,knn,3,33,8,234
5ede674,brcities5507,concentrado,knn,3,34,8,242
5ede674,brcities5507,concentrado,knn,3,35,8,250
5ede674,brcities5507,concentrado,knn,3,36,3,253
5ede674,brcities5507,concentrado,knn,3,37,8,261
5ede674,brcities5507,concentrado,knn,3,38,8,269
5ede674,brcities5507,concentrado,knn,3,39,7,276
5ede674,brcities5507,concentrado,knn,3,40,8,284
5ede674,brcities5507,concentrado,knn,3,41,8,292
5ede674,brcities5507,concentrado,knn,3,42,0,292
5ede674,brcities5507,concentrado,knn,3,43,0,292
5ede674,brcities5507,concentrado,knn,3,44,8,300
5ede674,brcities5507,concentrado,knn,3,45,8,308
5ede674,brcities5507,concentrado,knn,3,46,8,316
5ede674,brcities5507,concentrado,knn,3,47,8,324
5ede674,brcities5507,concentrado,knn,3,48,8,332
5ede674,brcities5507,concentrado,knn,3,49,8,340
5ede674,brcities5507,concentrado,knn,3,50,8,348
5ede674,brcities5507,concentrado,knn,3,51,0,348
5ede674,brcities5507,concentrado,knn,3,52,8,356
5ede674,brcities5507,concentrado,knn,3,53,8,364
5ede674,brcities5507,concentrado,knn,3,54,0,364
5ede674,brcities5507,concentrado,knn,3,55,0,364
5ede674,brcities5507,concentrado,knn,3,56,8,372
5ede674,brcities5507,concentrado,knn,3,57,8,380
5ede674,brcities5507,concentrado,knn,3,58,8,388
5ede674,brcities5507,concentrado,knn,3,59,8,396
5ede674,brcities5507,concentrado,knn,3,60,8,404
5ede674,brcities5507,concentrado,knn,3,61,8,412
5ede674,brcities5507,concentrado,knn,3,62,8,420
5ede674,brcities5507,concentrado,knn,3,63,8,428
5ede674,brcities5507,concentrado,knn,3,64,8,436
5ede674,brcities5507,concentrado,knn,3,65,8,444
5ede674,brcities5507,concentrado,knn,3,66,4,448
5ede674,brcities5507,concentrado,knn,3,67,8,456
5ede674,brcities5507,concentrado,knn,3,68,4,460
5ede674,brcities5507,concentrado,knn,3,69,8,468
5ede674,brcities5507,concentrado,knn,3,70,8,476
5ede674,brcities5507,concentrado,knn,3,71,8,484
5ede674,brcities5507,concentrado,knn,3,72,8,492
5ede674,brcities5507,concentrado,knn,3,73,8,500
5ede674,brcities5507,concentrado,knn,3,74,8,508
5ede674,brcities5507,concentrado,knn,3,75,4,512
5ede674,brcities5507,concentrado,knn,3,76,8,520
5ede674,brcities5507,concentrado,knn,3,77,8,528
5ede674,brcities5507,concentrado,knn,3,78,8,536
5ede674,brcities5507,concentrado,knn,3,79,1,537
5ede674,brcities5507,concentrado,knn,3,80,8,545
5ede674,brcities5507,concentrado,knn,3,81,8,553
5ede674,brcities5507,concentrado,knn,3,82,1,554
5ede674,brcities5507,concentrado,knn,3,83,8,562
5ede674,brcities5507,concentrado,knn,3,84,8,570
5ede674,brcities5507,concentrado,knn,3,85,8,578
5ede674,brcities5507,concentrado,knn,3,86,1,579
5ede674,brcities5507,concentrado,knn,3,87,0,579
5ede674,brcities5507,concentrado,knn,3,88,8,587
5ede674,brcities5507,concentrado,knn,3,89,8,595
5ede674,brcities5507,concentrado,knn,3,90,8,603
5ede674,brcities5507,concentrado,knn,3,91,8,611
5ede674,brcities5507,concentrado,knn,3,92,8,619
5ede674,brcities5507,concentrado,knn,3,93,8,627
5ede674,brcities5507,concentrado,knn,3,94,8,635
5ede674,brcities5507,concentrado,knn,3,95,8,643
5ede674,brcities5507,concentrado,knn,3,96,8,651
5ede674,brcities5507,concentrado,knn,3,97,8,659
5ede674,brcities5507,concentrado,knn,3,98,8,667
5ede674,brcities5507,concentrado,knn,3,99,8,675
5ede674,brcities5507,concentrado,knn,3,100,8,683
5ede674,brcities5507,concentrado,knn,3,101,8,691
5ede674,brcities5507,concentrado,knn,3,102,0,691
5ede674,brcities5507,concentrado,knn,3,103,3,694
5ede674,brcities5507,concentrado,knn,3,104,0,694
5ede674,brcities5507,concentrado,knn,3,105,0,694
5ede674,brcities5507,concentrado,knn,3,106,0,694
5ede674,brcities5507,concentrado,knn,3,107,7,701
5ede674,brcities5507,concentrado,knn,3,108,0,701
5ede674,brcities5507,concentrado,knn,3,109,5,706
5ede674,brcities5507,concentrado,knn,3,110,8,714
5ede674,brcities5507,concentrado,knn,3,111,8,722
5ede674,brcities5507,concentrado,knn,3,112,7,729
5ede674,brcities5507,concentrado,knn,3,113,0,729
5ede674,brcities5507,concentrado,knn,3,114,8,737
5ede674,brcities5507,concentrado,knn,3,115,6,743
5ede674,brcities5507,concentrado,knn,3,116,0,743
5ede674,brcities5507,concentrado,knn,3,117,8,751
5ede674,brcities5507,concentrado,knn,3,118,0,751
5ede674,brcities5507,concentrado,knn,3,119,0,751
5ede674,brcities5507,concentrado,knn,3,120,8,759
5ede674,brcities5507,concentrado,knn,3,121,0,759
5ede674,brcities5507,concentrado,knn,3,122,8,767
5ede674,brcities5507,concentrado,knn,3,123,0,767
5ede674,brcities5507,concentrado,knn,3,124,3,770
5ede674,brcities5507,concentrado,knn,3,125,7,777
5ede674,brcities5507,concentrado,knn,3,126,3,780
5ede674,brcities5507,concentrado,knn,3,127,0,780
5ede674,brcities5507,concentrado,knn,3,128,0,780
5ede674,brcities5507,concentrado,knn,3,129,8,788
5ede674,brcities5507,concentrado,knn,3,130,1,789
5ede674,brcities5507,concentrado,knn,3,131,7,796
5ede674,brcities5507,concentrado,knn,3,132,0,796
5ede674,brcities5507,concentrado,knn,3,133,6,802
5ede674,brcities5507,concentrado,knn,3,134,0,802
5ede674,brcities5507,concentrado,knn,3,135,0,802
5ede674,brcities5507,concentrado,knn,3,136,8,810
5ede674,brcities5507,concentrado,knn,3,137,8,818
5ede674,brcities5507,concentrado,knn,3,138,8,826
5ede674,brcities5507,concentrado,knn,3,139,1,827
5ede674,brcities5507,concentrado,knn,3,140,7,834
5ede674,brcities5507,concentrado,knn,3,141,7,841
5ede674,brcities5507,concentrado,knn,3,142,7,848
5ede674,brcities5507,concentrado,knn,3,143,1,849
5ede674,brcities5507,concentrado,knn,3,144,8,857
5ede674,brcities5507,concentrado,knn,3,145,2,859
5ede674,brcities5507,concentrado,knn,3,146,7,866
5ede674,brcities5507,concentrado,knn,3,147,0,866
5ede674,brcities5507,concentrado,knn,3,148,0,866
5ede674,brcities5507,concentrado,knn,3,149,3,869
5ede674,brcities5507,concentrado,knn,3,150,8,877
5ede674,brcities5507,concentrado,knn,3,151,8,885
5ede674,brcities5507,concentrado,knn,3,152,7,892
5ede674,brcities5507,concentrado,knn,3,153,8,900
5ede674,brcities5507,concentrado,knn,3,154,1,901
5ede674,brcities5507,concentrado,knn,3,155,0,901
5ede674,brcities5507,concentrado,knn,3,156,8,909
5ede674,brcities5507,concentrado,knn,3,157,8,917
5ede674,brcities5507,concentrado,knn,3,158,4,921
5ede674,brcities5507,concentrado,knn,3,159,8,929
5ede674,brcities5507,concentrado,knn,3,160,8,937
5ede674,brcities5507,concentrado,knn,3,161,7,944
5ede674,brcities5507,concentrado,knn,3,162,8,952
5ede674,brcities5507,concentrado,knn,3,163,5,957
5ede674,brcities5507,concentrado,knn,3,164,0,957
5ede674,brcities5507,concentrado,knn,3,165,1,958
5ede674,brcities5507,concentrado,knn,3,166,0,958
5ede674,brcities5507,concentrado,knn,3,167,2,960
5ede674,brcities5507,concentrado,knn,3,168,2,962
5ede674,brcities5507,concentrado,knn,3,169,3,965
5ede674,brcities5507,concentrado,knn,3,170,8,973
5ede674,brcities5507,concentrado,knn,3,171,5,978
5ede674,brcities5507,concentrado,knn,3,172,2,980
5ede674,brcities5507,concentrado,knn,3,173,3,983
5ede674,brcities5507,concentrado,knn,3,174,5,988
5ede674,brcities5507,concentrado,knn,3,175,6,994
5ede674,brcities5507,concentrado,knn,3,176,6,1000
5ede674,brcities5507,concentrado,knn,3,177,3,1003
5ede674,brcities5507,concentrado,knn,3,178,3,1006
5ede674,brcities5507,concentrado,knn,3,179,0,1006
5ede674,brcities5507,concentrado,knn,3,180,3,1009
5ede674,brcities5507,concentrado,knn,3,181,3,1012
5ede674,brcities5507,concentrado,knn,3,182,8,1020
5ede674,brcities5507,concentrado,knn,3,183,3,1023
5ede674,brcities5507,concentrado,knn,3,184,3,1026
5ede674,brcities5507,concentrado,knn,3,185,0,1026
5ede674,brcities5507,concentrado,knn,3,186,6,1032
5ede674,brcities5507,concentrado,knn,3,187,8,1040
5ede674,brcities5507,concentrado,knn,3,188,4,1044
5ede674,brcities5507,concentrado,knn,3,189,6,1050
5ede674,brcities5507,concentrado,knn,3,190,5,1055
5ede674,brcities5507,concentrado,knn,3,191,6,1061
5ede674,brcities5507,concentrado,knn,3,192,5,1066
5ede674,brcities5507,concentrado,knn,3,193,0,1066
5ede674,brcities5507,concentrado,knn,3,194,2,1068
5ede674,brcities5507,concentrado,knn,3,195,5,1073
5ede674,brcities5507,concentrado,knn,3,196,0,1073
5ede674,brcities5507,concentrado,knn,3,197,6,1079
5ede674,brcities5507,concentrado,knn,3,198,2,1081
5ede674,brcities5507,concentrado,knn,3,199,2,1083
5ede674,brcities5507,concentrado,range,3,0,8,8
5ede674,brcities5507,concentrado,range,3,1,8,16
5ede674,brcities5507,concentrado,range,3,2,8,24
5ede674,brcities5507,concentrado,range,3,3,8,32
5ede674,brcities5507,concentrado,range,3,4,8,40
5ede674,brcities5507,concentrado,range,3,5,8,48
5ede674,brcities5507,concentrado,range,3,6,8,56
5ede674,brcities5507,concentrado,range,3,7,8,64
5ede674,brcities5507,concentrado,range,3,8,3,67
5ede674,brcities5507,concentrado,range,3,9,2,69
5ede674,brcities5507,concentrado,range,3,10,3,72
5ede674,brcities5507,concentrado,range,3,11,3,75
5ede674,brcities5507,concentrado,range,3,12,0,75
5ede674,brcities5507,concentrado,range,3,13,0,75
5ede674,brcities5507,concentrado,range,3,14,0,75
5ede674,brcities5507,concentrado,range,3,15,0,75
5ede674,brcities5507,concentrado,range,3,16,0,75
5ede674,brcities5507,concentrado,range,3,17,8,83
5ede674,brcities5507,concentrado,range,3,18,8,91
5ede674,brcities5507,concentrado,range,3,19,8,99
5ede674,brcities5507,concentrado,range,3,20,8,107
5ede674,brcities5507,concentrado,range,3,21,8,115
5ede674,brcities5507,concentrado,range,3,22,8,123
5ede674,brcities5507,concentrado,range,3,23,8,131
5ede674,brcities5507,concentrado,range,3,24,8,139
5ede674,brcities5507,concentrado,range,3,25,8,147
5ede674,brcities5507,concentrado,range,3,26,2,149
5ede674,brcities5507,concentrado,range,3,27,8,157
5ede674,brcities5507,concentrado,range,3,28,8,165
5ede674,brcities5507,concentrado,range,3,29,8,173
5ede674,brcities5507,concentrado,range,3,30,8,181
5ede674,brcities5507,concentrado,range,3,31,8,189
5ede674,brcities5507,concentrado,range,3,32,8,197
5ede674,brcities5507,concentrado,range,3,33,8,205
5ede674,brcities5507,concentrado,range,3,34,8,213
5ede674,brcities5507,concentrado,range,3,35,8,221
5ede674,brcities5507,concentrado,range,3,36,7,228
5ede674,brcities5507,concentrado,range,3,37,8,236
5ede674,brcities5507,concentrado,range,3,38,8,244
5ede674,brcities5507,concentrado,range,3,39,7,251
5ede674,brcities5507,concentrado,range,3,40,8,259
5ede674,brcities5507,concentrado,range,3,41,8,267
5ede674,brcities5507,concentrado,range,3,42,0,267
5ede674,brcities5507,concentrado,range,3,43,0,267
5ede674,brcities5507,concentrado,range,3,44,8,275
5ede674,brcities5507,concentrado,range,3,45,7,282
5ede674,brcities5507,concentrado,range,3,46,8,290
5ede674,brcities5507,concentrado,range,3,47,8,298
5ede674,brcities5507,concentrado,range,3,48,8,306
